github.com/aws/aws-sdk-go-v2/internal/ini,https://github.com/aws/aws-sdk-go-v2/blob/internal/ini/v1.8.4/internal/ini/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/internal/sync/singleflight,https://github.com/aws/aws-sdk-go-v2/blob/v1.39.3/internal/sync/singleflight/LICENSE,BSD-3-Clause
github.com/aws/aws-sdk-go-v2/internal/v4a,https://github.com/aws/aws-sdk-go-v2/blob/internal/v4a/v1.4.10/internal/v4a/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding,https://github.com/aws/aws-sdk-go-v2/blob/service/internal/accept-encoding/v1.13.2/service/internal/accept-encoding/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/internal/checksum,https://github.com/aws/aws-sdk-go-v2/blob/service/internal/checksum/v1.9.1/service/internal/checksum/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,https://github.com/aws/aws-sdk-go-v2/blob/service/internal/presigned-url/v1.13.10/service/internal/presigned-url/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/internal/s3shared,https://github.com/aws/aws-sdk-go-v2/blob/service/internal/s3shared/v1.19.10/service/internal/s3shared/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/s3,https://github.com/aws/aws-sdk-go-v2/blob/service/s3/v1.88.5/service/s3/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/secretsmanager,https://github.com/aws/aws-sdk-go-v2/blob/service/secretsmanager/v1.35.4/service/secretsmanager/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/ssm,https://github.com/aws/aws-sdk-go-v2/blob/service/ssm/v1.66.0/service/ssm/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/sso,https://github.com/aws/aws-sdk-go-v2/blob/service/sso/v1.29.7/service/sso/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/ssooidc,https://github.com/aws/aws-sdk-go-v2/blob/service/ssooidc/v1.35.2/service/ssooidc/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/sts,https://github.com/aws/aws-sdk-go-v2/blob/service/sts/v1.38.7/service/sts/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go/internal/sync/singleflight,https://github.com/aws/aws-sdk-go/blob/v1.55.7/internal/sync/singleflight/LICENSE,BSD-3-Clause
github.com/aws/smithy-go,https://github.com/aws/smithy-go/blob/v1.23.1/LICENSE,Apache-2.0
github.com/aws/smithy-go/internal/sync/singleflight,https://github.com/aws/smithy-go/blob/v1.23.1/internal/sync/singleflight/LICENSE,BSD-3-Clause
github.com/aymanbagabas/go-osc52/v2,https://github.com/aymanbagabas/go-osc52/blob/v2.0.1/LICENSE,MIT
github.com/aymerick/douceur,https://github.com/aymerick/douceur/blob/v0.2.0/LICENSE,MIT
github.com/baulk/chardet,https://github.com/baulk/chardet/blob/v0.1.0/LICENSE,MIT
github.com/bearsh/hid,Unknown,Unknown
github.com/bearsh/hid/hidapi,https://github.com/bearsh/hid/blob/v1.6.0/hidapi/LICENSE-bsd.txt,BSD-3-Clause
github.com/beevik/etree,https://github.com/beevik/etree/blob/v1.4.1/LICENSE,BSD-2-Clause
github.com/beorn7/perks/quantile,https://github.com/beorn7/perks/blob/v1.0.1/LICENSE,MIT
github.com/bgentry/go-netrc/netrc,https://github.com/bgentry/go-netrc/blob/9fd32a8b3d3d/LICENSE,MIT
github.com/bmatcuk/doublestar/v4,https://github.com/bmatcuk/doublestar/blob/v4.9.1/LICENSE,MIT
github.com/catppuccin/go,https://github.com/catppuccin/go/blob/v0.3.0/LICENSE,MIT
github.com/cenkalti/backoff/v4,https://github.com/cenkalti/backoff/blob/v4.3.0/LICENSE,MIT
github.com/cespare/xxhash/v2,https://github.com/cespare/xxhash/blob/v2.3.0/LICENSE.txt,MIT
github.com/chainguard-dev/git-urls,https://github.com/chainguard-dev/git-urls/blob/v1.0.2/LICENSE,MIT
github.com/charmbracelet/bubbles,https://github.com/charmbracelet/bubbles/blob/23b8fd6302d7/LICENSE,MIT
github.com/charmbracelet/bubbletea,https://github.com/charmbracelet/bubbletea/blob/v1.3.10/LICENSE,MIT
github.com/charmbracelet/colorprofile,https://github.com/charmbracelet/colorprofile/blob/v0.3.1/LICENSE,MIT
github.com/charmbracelet/glamour,https://github.com/charmbracelet/glamour/blob/v0.10.0/LICENSE,MIT
github.com/charmbracelet/harmonica,https://github.com/charmbracelet/harmonica/blob/v0.2.0/LICENSE,MIT
github.com/charmbracelet/huh,https://github.com/charmbracelet/huh/blob/v0.8.0/LICENSE,MIT
github.com/charmbracelet/lipgloss,https://github.com/charmbracelet/lipgloss/blob/76690c660834/LICENSE,MIT
github.com/charmbracelet/log,https://github.com/charmbracelet/log/blob/v0.4.2/LICENSE,MIT
github.com/charmbracelet/x/ansi,https://github.com/charmbracelet/x/blob/ansi/v0.10.1/ansi/LICENSE,MIT
github.com/charmbracelet/x/cellbuf,https://github.com/charmbracelet/x/blob/cellbuf/v0.0.13/cellbuf/LICENSE,MIT
github.com/charmbracelet/x/exp/slice,https://github.com/charmbracelet/x/blob/2fdc97757edf/exp/slice/LICENSE,MIT
github.com/charmbracelet/x/exp/strings,https://github.com/charmbracelet/x/blob/212f7b056ed0/exp/strings/LICENSE,MIT
github.com/charmbracelet/x/term,https://github.com/charmbracelet/x/blob/term/v0.2.1/term/LICENSE,MIT
github.com/clipperhouse/uax29/v2,https://github.com/clipperhouse/uax29/blob/v2.2.0/LICENSE,MIT
github.com/cloudflare/circl,https://github.com/cloudflare/circl/blob/v1.6.1/LICENSE,BSD-3-Clause
github.com/cloudposse/atmos,https://github.com/cloudposse/atmos/blob/HEAD/LICENSE,Apache-2.0
github.com/cncf/xds/go,https://github.com/cncf/xds/blob/2ac532fd4443/go/LICENSE,Apache-2.0
github.com/cockroachdb/apd/v3,https://github.com/cockroachdb/apd/blob/v3.2.1/LICENSE,Apache-2.0
github.com/common-nighthawk/go-figure,https://github.com/common-nighthawk/go-figure/blob/734e95fb86be/LICENSE,MIT
github.com/containerd/containerd/v2,https://github.com/containerd/containerd/blob/v2.1.4/LICENSE,Apache-2.0
github.com/containerd/errdefs,https://github.com/containerd/errdefs/blob/v1.0.0/LICENSE,Apache-2.0
github.com/containerd/log,https://github.com/containerd/log/blob/v0.1.0/LICENSE,Apache-2.0
github.com/containerd/platforms,https://github.com/containerd/platforms/blob/v1.0.0-rc.1/LICENSE,Apache-2.0
github.com/containerd/stargz-snapshotter/estargz,https://github.com/containerd/stargz-snapshotter/blob/estargz/v0.16.3/estargz/LICENSE,Apache-2.0
github.com/containerd/typeurl/v2,https://github.com/containerd/typeurl/blob/v2.2.3/LICENSE,Apache-2.0
github.com/cyphar/filepath-securejoin,https://github.com/cyphar/filepath-securejoin/blob/v0.4.1/LICENSE,BSD-3-Clause
github.com/deckarep/golang-set/v2,https://github.com/deckarep/golang-set/blob/v2.6.0/LICENSE,MIT
github.com/dgryski/go-rendezvous,https://github.com/dgryski/go-rendezvous/blob/9f7001d12a5f/LICENSE,MIT
github.com/dimchansky/utfbom,https://github.com/dimchansky/utfbom/blob/v1.1.1/LICENSE,Apache-2.0
github.com/dlclark/regexp2,https://github.com/dlclark/regexp2/blob/v1.11.5/LICENSE,MIT
github.com/docker/cli/cli/config,https://github.com/docker/cli/blob/v28.2.2/LICENSE,Apache-2.0
github.com/docker/distribution/registry/client/auth/challenge,https://github.com/docker/distribution/blob/v2.8.3/LICENSE,Apache-2.0
github.com/docker/docker-credential-helpers,https://github.com/docker/docker-credential-helpers/blob/v0.9.3/LICENSE,MIT
github.com/docker/libkv,https://github.com/docker/libkv/blob/458977154600/LICENSE.code,Apache-2.0
github.com/dsnet/compress,https://github.com/dsnet/compress/blob/v0.0.1/LICENSE.md,BSD-3-Clause
github.com/dustin/go-humanize,https://github.com/dustin/go-humanize/blob/v1.0.1/LICENSE,MIT
github.com/dustin/gojson,https://github.com/dustin/gojson/blob/2e71ec9dd5ad/LICENSE,BSD-3-Clause
github.com/editorconfig-checker/editorconfig-checker/v3/pkg,https://github.com/editorconfig-checker/editorconfig-checker/blob/v3.4.1/LICENSE,MIT
